Date,Product,Category,Units_Sold,Price,Stock_Level,Revenue,Promotion,Day_Of_Week,Month
2025-03-18,Sweatshirt,Casual Wear,20,48,117,960,0,1,3
2025-03-19,Sweatshirt,Casual Wear,37,48,80,1776,1,2,3
2025-03-20,Sweatshirt,Casual Wear,24,48,380,1152,0,3,3
2025-03-21,Sweatshirt,Casual Wear,29,48,351,1392,0,4,3
2025-03-22,Sweatshirt,Casual Wear,27,48,324,1296,0,5,3
2025-03-23,Sweatshirt,Casual Wear,27,48,297,1296,0,6,3
2025-03-24,Sweatshirt,Casual Wear,21,48,276,1008,0,0,3
2025-03-25,Sweatshirt,Casual Wear,26,48,250,1248,0,1,3
2025-03-26,Sweatshirt,Casual Wear,25,48,225,1200,0,2,3
2025-03-27,Sweatshirt,Casual Wear,23,48,202,1104,0,3,3
2025-03-28,Sweatshirt,Casual Wear,21,48,181,1008,0,4,3
2025-03-29,Sweatshirt,Casual Wear,30,48,151,1440,0,5,3
2025-03-30,Sweatshirt,Casual Wear,32,48,119,1536,0,6,3
2025-03-31,Sweatshirt,Casual Wear,28,48,91,1344,0,0,3
2025-04-01,Sweatshirt,Casual Wear,22,48,362,1056,0,1,4
2025-04-02,Sweatshirt,Casual Wear,30,48,332,1440,1,2,4
2025-04-03,Sweatshirt,Casual Wear,20,48,312,960,0,3,4
2025-04-04,Sweatshirt,Casual Wear,24,48,288,1152,0,4,4
2025-04-05,Sweatshirt,Casual Wear,29,48,259,1392,0,5,4
2025-04-06,Sweatshirt,Casual Wear,26,48,233,1248,0,6,4
2025-04-07,Sweatshirt,Casual Wear,33,48,200,1584,1,0,4
2025-04-08,Sweatshirt,Casual Wear,16,48,184,768,0,1,4
2025-04-09,Sweatshirt,Casual Wear,21,48,163,1008,0,2,4
2025-04-10,Sweatshirt,Casual Wear,25,48,138,1200,0,3,4
2025-04-11,Sweatshirt,Casual Wear,21,48,117,1008,0,4,4
2025-04-12,Sweatshirt,Casual Wear,26,48,91,1248,0,5,4
2025-04-13,Sweatshirt,Casual Wear,32,48,423,1536,0,6,4
2025-04-14,Sweatshirt,Casual Wear,19,48,404,912,0,0,4
2025-04-15,Sweatshirt,Casual Wear,22,48,382,1056,0,1,4
2025-04-16,Sweatshirt,Casual Wear,22,48,360,1056,0,2,4
2025-04-17,Sweatshirt,Casual Wear,20,48,340,960,0,3,4
2025-04-18,Sweatshirt,Casual Wear,30,48,310,1440,0,4,4
2025-04-19,Sweatshirt,Casual Wear,35,48,275,1680,0,5,4
2025-04-20,Sweatshirt,Casual Wear,28,48,247,1344,0,6,4
2025-04-21,Sweatshirt,Casual Wear,24,48,223,1152,0,0,4
2025-04-22,Sweatshirt,Casual Wear,26,48,197,1248,0,1,4
2025-04-23,Sweatshirt,Casual Wear,24,48,173,1152,0,2,4
2025-04-24,Sweatshirt,Casual Wear,22,48,151,1056,0,3,4
2025-04-25,Sweatshirt,Casual Wear,20,48,131,960,0,4,4
2025-04-26,Sweatshirt,Casual Wear,30,48,101,1440,0,5,4
2025-04-27,Sweatshirt,Casual Wear,26,48,390,1248,0,6,4
2025-04-28,Sweatshirt,Casual Wear,26,48,364,1248,0,0,4
2025-04-29,Sweatshirt,Casual Wear,31,48,333,1488,1,1,4
2025-04-30,Sweatshirt,Casual Wear,18,48,315,864,0,2,4
2025-05-01,Sweatshirt,Casual Wear,19,48,296,912,0,3,5
2025-05-02,Sweatshirt,Casual Wear,23,48,273,1104,0,4,5
2025-05-03,Sweatshirt,Casual Wear,34,48,239,1632,0,5,5
2025-05-04,Sweatshirt,Casual Wear,32,48,207,1536,0,6,5
2025-05-05,Sweatshirt,Casual Wear,22,48,185,1056,0,0,5
2025-05-06,Sweatshirt,Casual Wear,27,48,158,1296,0,1,5
2025-05-07,Sweatshirt,Casual Wear,26,48,132,1248,0,2,5
2025-05-08,Sweatshirt,Casual Wear,28,48,104,1344,0,3,5
2025-05-09,Sweatshirt,Casual Wear,25,48,451,1200,0,4,5
2025-05-10,Sweatshirt,Casual Wear,35,48,416,1680,0,5,5
2025-05-11,Sweatshirt,Casual Wear,26,48,390,1248,0,6,5
2025-05-12,Sweatshirt,Casual Wear,25,48,365,1200,0,0,5
2025-05-13,Sweatshirt,Casual Wear,29,48,336,1392,1,1,5
2025-05-14,Sweatshirt,Casual Wear,25,48,311,1200,0,2,5
2025-05-15,Sweatshirt,Casual Wear,22,48,289,1056,0,3,5
2025-05-16,Sweatshirt,Casual Wear,20,48,269,960,0,4,5
2025-05-17,Sweatshirt,Casual Wear,27,48,242,1296,0,5,5
2025-05-18,Sweatshirt,Casual Wear,24,48,218,1152,0,6,5
2025-05-19,Sweatshirt,Casual Wear,27,48,191,1296,0,0,5
2025-05-20,Sweatshirt,Casual Wear,26,48,165,1248,0,1,5
2025-05-21,Sweatshirt,Casual Wear,24,48,141,1152,0,2,5
2025-05-22,Sweatshirt,Casual Wear,25,48,116,1200,0,3,5
2025-05-23,Sweatshirt,Casual Wear,21,48,95,1008,0,4,5
2025-05-24,Sweatshirt,Casual Wear,39,48,293,1872,1,5,5
2025-05-25,Sweatshirt,Casual Wear,37,48,256,1776,1,6,5
2025-05-26,Sweatshirt,Casual Wear,26,48,230,1248,0,0,5
2025-05-27,Sweatshirt,Casual Wear,25,48,205,1200,0,1,5
2025-05-28,Sweatshirt,Casual Wear,22,48,183,1056,0,2,5
2025-05-29,Sweatshirt,Casual Wear,26,48,157,1248,0,3,5
2025-05-30,Sweatshirt,Casual Wear,22,48,135,1056,0,4,5
2025-05-31,Sweatshirt,Casual Wear,30,48,105,1440,0,5,5
2025-06-01,Sweatshirt,Casual Wear,32,48,387,1536,0,6,6
2025-06-02,Sweatshirt,Casual Wear,23,48,364,1104,0,0,6
2025-06-03,Sweatshirt,Casual Wear,20,48,344,960,0,1,6
2025-06-04,Sweatshirt,Casual Wear,18,48,326,864,0,2,6
2025-06-05,Sweatshirt,Casual Wear,25,48,301,1200,0,3,6
2025-06-06,Sweatshirt,Casual Wear,27,48,274,1296,0,4,6
2025-06-07,Sweatshirt,Casual Wear,29,48,245,1392,0,5,6
2025-06-08,Sweatshirt,Casual Wear,24,48,221,1152,0,6,6
2025-06-09,Sweatshirt,Casual Wear,27,48,194,1296,0,0,6
2025-06-10,Sweatshirt,Casual Wear,20,48,174,960,0,1,6
2025-06-11,Sweatshirt,Casual Wear,24,48,150,1152,0,2,6
2025-06-12,Sweatshirt,Casual Wear,26,48,124,1248,0,3,6
2025-06-13,Sweatshirt,Casual Wear,27,48,97,1296,1,4,6
2025-06-14,Sweatshirt,Casual Wear,32,48,417,1536,0,5,6
2025-06-15,Sweatshirt,Casual Wear,28,48,389,1344,0,6,6
2025-06-16,Sweatshirt,Casual Wear,32,48,357,1536,1,0,6
2025-06-17,Sweatshirt,Casual Wear,27,48,330,1296,0,1,6
2025-06-18,Sweatshirt,Casual Wear,21,48,309,1008,0,2,6
2025-06-19,Sweatshirt,Casual Wear,30,48,279,1440,0,3,6
2025-06-20,Sweatshirt,Casual Wear,21,48,258,1008,0,4,6
2025-06-21,Sweatshirt,Casual Wear,29,48,229,1392,0,5,6
2025-06-22,Sweatshirt,Casual Wear,34,48,195,1632,0,6,6
2025-06-23,Sweatshirt,Casual Wear,23,48,172,1104,0,0,6
2025-06-24,Sweatshirt,Casual Wear,26,48,146,1248,0,1,6
2025-06-25,Sweatshirt,Casual Wear,19,48,127,912,0,2,6
2025-06-26,Sweatshirt,Casual Wear,22,48,105,1056,0,3,6
2025-06-27,Sweatshirt,Casual Wear,24,48,81,1152,0,4,6
2025-06-28,Sweatshirt,Casual Wear,25,48,363,1200,0,5,6
2025-06-29,Sweatshirt,Casual Wear,28,48,335,1344,0,6,6
2025-06-30,Sweatshirt,Casual Wear,23,48,312,1104,0,0,6
2025-07-01,Sweatshirt,Casual Wear,26,48,286,1248,0,1,7
2025-07-02,Sweatshirt,Casual Wear,22,48,264,1056,0,2,7
2025-07-03,Sweatshirt,Casual Wear,28,48,236,1344,1,3,7
2025-07-04,Sweatshirt,Casual Wear,23,48,213,1104,0,4,7
2025-07-05,Sweatshirt,Casual Wear,29,48,184,1392,0,5,7
2025-07-06,Sweatshirt,Casual Wear,38,48,146,1824,1,6,7
2025-07-07,Sweatshirt,Casual Wear,22,48,124,1056,0,0,7
2025-07-08,Sweatshirt,Casual Wear,27,48,97,1296,0,1,7
2025-07-09,Sweatshirt,Casual Wear,32,48,287,1536,0,2,7
2025-07-10,Sweatshirt,Casual Wear,20,48,267,960,0,3,7
2025-07-11,Sweatshirt,Casual Wear,25,48,242,1200,0,4,7
2025-07-12,Sweatshirt,Casual Wear,29,48,213,1392,0,5,7
2025-07-13,Sweatshirt,Casual Wear,32,48,181,1536,0,6,7
2025-07-14,Sweatshirt,Casual Wear,22,48,159,1056,0,0,7
2025-07-15,Sweatshirt,Casual Wear,25,48,134,1200,0,1,7
2025-07-16,Sweatshirt,Casual Wear,21,48,113,1008,0,2,7
2025-07-17,Sweatshirt,Casual Wear,25,48,88,1200,0,3,7
2025-07-18,Sweatshirt,Casual Wear,18,48,279,864,0,4,7
2025-07-19,Sweatshirt,Casual Wear,24,48,255,1152,0,5,7
2025-07-20,Sweatshirt,Casual Wear,29,48,226,1392,0,6,7
2025-07-21,Sweatshirt,Casual Wear,24,48,202,1152,0,0,7
2025-07-22,Sweatshirt,Casual Wear,21,48,181,1008,0,1,7
2025-07-23,Sweatshirt,Casual Wear,37,48,144,1776,1,2,7
2025-07-24,Sweatshirt,Casual Wear,27,48,117,1296,1,3,7
2025-07-25,Sweatshirt,Casual Wear,23,48,94,1104,0,4,7
2025-07-26,Sweatshirt,Casual Wear,25,48,344,1200,0,5,7
2025-07-27,Sweatshirt,Casual Wear,26,48,318,1248,0,6,7
2025-07-28,Sweatshirt,Casual Wear,25,48,293,1200,0,0,7
2025-07-29,Sweatshirt,Casual Wear,23,48,270,1104,0,1,7
2025-07-30,Sweatshirt,Casual Wear,28,48,242,1344,0,2,7
2025-07-31,Sweatshirt,Casual Wear,28,48,214,1344,1,3,7
2025-08-01,Sweatshirt,Casual Wear,29,48,185,1392,0,4,8
2025-08-02,Sweatshirt,Casual Wear,27,48,158,1296,0,5,8
2025-08-03,Sweatshirt,Casual Wear,28,48,130,1344,0,6,8
2025-08-04,Sweatshirt,Casual Wear,21,48,109,1008,0,0,8
2025-08-05,Sweatshirt,Casual Wear,24,48,85,1152,0,1,8
2025-08-06,Sweatshirt,Casual Wear,26,48,260,1248,0,2,8
2025-08-07,Sweatshirt,Casual Wear,21,48,239,1008,0,3,8
2025-08-08,Sweatshirt,Casual Wear,22,48,217,1056,0,4,8
2025-08-09,Sweatshirt,Casual Wear,30,48,187,1440,0,5,8
2025-08-10,Sweatshirt,Casual Wear,27,48,160,1296,0,6,8
2025-08-11,Sweatshirt,Casual Wear,36,48,124,1728,1,0,8
2025-08-12,Sweatshirt,Casual Wear,22,48,102,1056,0,1,8
2025-08-13,Sweatshirt,Casual Wear,23,48,411,1104,0,2,8
2025-08-14,Sweatshirt,Casual Wear,25,48,386,1200,0,3,8
2025-08-15,Sweatshirt,Casual Wear,23,48,363,1104,0,4,8
2025-08-16,Sweatshirt,Casual Wear,33,48,330,1584,0,5,8
2025-08-17,Sweatshirt,Casual Wear,30,48,300,1440,0,6,8
2025-08-18,Sweatshirt,Casual Wear,29,48,271,1392,1,0,8
2025-08-19,Sweatshirt,Casual Wear,25,48,246,1200,0,1,8
2025-08-20,Sweatshirt,Casual Wear,28,48,218,1344,0,2,8
2025-08-21,Sweatshirt,Casual Wear,29,48,189,1392,1,3,8
2025-08-22,Sweatshirt,Casual Wear,22,48,167,1056,0,4,8
2025-08-23,Sweatshirt,Casual Wear,22,48,145,1056,0,5,8
2025-08-24,Sweatshirt,Casual Wear,30,48,115,1440,0,6,8
2025-08-25,Sweatshirt,Casual Wear,23,48,92,1104,0,0,8
2025-08-26,Sweatshirt,Casual Wear,25,48,370,1200,0,1,8
2025-08-27,Sweatshirt,Casual Wear,25,48,345,1200,0,2,8
2025-08-28,Sweatshirt,Casual Wear,22,48,323,1056,0,3,8
2025-08-29,Sweatshirt,Casual Wear,23,48,300,1104,0,4,8
2025-08-30,Sweatshirt,Casual Wear,36,48,264,1728,1,5,8
2025-08-31,Sweatshirt,Casual Wear,35,48,229,1680,1,6,8
2025-09-01,Sweatshirt,Casual Wear,22,48,207,1056,0,0,9
2025-09-02,Sweatshirt,Casual Wear,20,48,187,960,0,1,9
2025-09-03,Sweatshirt,Casual Wear,25,48,162,1200,0,2,9
2025-09-04,Sweatshirt,Casual Wear,21,48,141,1008,0,3,9
2025-09-05,Sweatshirt,Casual Wear,27,48,114,1296,0,4,9
2025-09-06,Sweatshirt,Casual Wear,27,48,87,1296,0,5,9
2025-09-07,Sweatshirt,Casual Wear,35,48,374,1680,0,6,9
2025-09-08,Sweatshirt,Casual Wear,25,48,349,1200,0,0,9
2025-09-09,Sweatshirt,Casual Wear,35,48,314,1680,1,1,9
2025-09-10,Sweatshirt,Casual Wear,20,48,294,960,0,2,9
2025-09-11,Sweatshirt,Casual Wear,23,48,271,1104,0,3,9
2025-09-12,Sweatshirt,Casual Wear,22,48,249,1056,0,4,9
2025-09-13,Sweatshirt,Casual Wear,23,48,226,1104,0,5,9
2025-09-14,Sweatshirt,Casual Wear,32,48,194,1536,0,6,9
2025-09-15,Sweatshirt,Casual Wear,20,48,174,960,0,0,9
2025-09-16,Sweatshirt,Casual Wear,20,48,154,960,0,1,9
2025-09-17,Sweatshirt,Casual Wear,30,48,124,1440,1,2,9
2025-09-18,Sweatshirt,Casual Wear,26,48,98,1248,0,3,9
2025-09-19,Sweatshirt,Casual Wear,24,48,407,1152,0,4,9
2025-09-20,Sweatshirt,Casual Wear,27,48,380,1296,0,5,9
2025-09-21,Sweatshirt,Casual Wear,23,48,357,1104,0,6,9
2025-09-22,Sweatshirt,Casual Wear,24,48,333,1152,0,0,9
2025-09-23,Sweatshirt,Casual Wear,25,48,308,1200,0,1,9
2025-09-24,Sweatshirt,Casual Wear,23,48,285,1104,0,2,9
2025-09-25,Sweatshirt,Casual Wear,27,48,258,1296,0,3,9
2025-09-26,Sweatshirt,Casual Wear,26,48,232,1248,0,4,9
2025-09-27,Sweatshirt,Casual Wear,34,48,198,1632,0,5,9
2025-09-28,Sweatshirt,Casual Wear,26,48,172,1248,0,6,9
2025-09-29,Sweatshirt,Casual Wear,25,48,147,1200,0,0,9
2025-09-30,Sweatshirt,Casual Wear,25,48,122,1200,0,1,9
2025-10-01,Sweatshirt,Casual Wear,22,48,100,1056,0,2,10
2025-10-02,Sweatshirt,Casual Wear,21,48,404,1008,0,3,10
2025-10-03,Sweatshirt,Casual Wear,20,48,384,960,0,4,10
2025-10-04,Sweatshirt,Casual Wear,34,48,350,1632,0,5,10
2025-10-05,Sweatshirt,Casual Wear,27,48,323,1296,0,6,10
2025-10-06,Sweatshirt,Casual Wear,23,48,300,1104,0,0,10
2025-10-07,Sweatshirt,Casual Wear,29,48,271,1392,0,1,10
2025-10-08,Sweatshirt,Casual Wear,24,48,247,1152,0,2,10
2025-10-09,Sweatshirt,Casual Wear,22,48,225,1056,0,3,10
2025-10-10,Sweatshirt,Casual Wear,23,48,202,1104,0,4,10
2025-10-11,Sweatshirt,Casual Wear,37,48,165,1776,1,5,10
2025-10-12,Sweatshirt,Casual Wear,32,48,133,1536,0,6,10
2025-10-13,Sweatshirt,Casual Wear,22,48,111,1056,0,0,10
2025-10-14,Sweatshirt,Casual Wear,23,48,88,1104,0,1,10
2025-10-15,Sweatshirt,Casual Wear,25,48,361,1200,0,2,10
2025-10-16,Sweatshirt,Casual Wear,32,48,329,1536,1,3,10
2025-10-17,Sweatshirt,Casual Wear,29,48,300,1392,0,4,10
2025-10-18,Sweatshirt,Casual Wear,21,48,279,1008,0,5,10
2025-10-19,Sweatshirt,Casual Wear,34,48,245,1632,0,6,10
2025-10-20,Sweatshirt,Casual Wear,32,48,213,1536,1,0,10
2025-10-21,Sweatshirt,Casual Wear,25,48,188,1200,0,1,10
2025-10-22,Sweatshirt,Casual Wear,34,48,154,1632,1,2,10
2025-10-23,Sweatshirt,Casual Wear,23,48,131,1104,0,3,10
2025-10-24,Sweatshirt,Casual Wear,25,48,106,1200,0,4,10
2025-10-25,Sweatshirt,Casual Wear,28,48,286,1344,0,5,10
2025-10-26,Sweatshirt,Casual Wear,26,48,260,1248,0,6,10
2025-10-27,Sweatshirt,Casual Wear,23,48,237,1104,0,0,10
2025-10-28,Sweatshirt,Casual Wear,31,48,206,1488,1,1,10
2025-10-29,Sweatshirt,Casual Wear,36,48,170,1728,1,2,10
2025-10-30,Sweatshirt,Casual Wear,23,48,147,1104,0,3,10
2025-10-31,Sweatshirt,Casual Wear,28,48,119,1344,0,4,10
2025-11-01,Sweatshirt,Casual Wear,40,48,350,1920,0,5,11
2025-11-02,Sweatshirt,Casual Wear,45,48,305,2160,0,6,11
2025-11-03,Sweatshirt,Casual Wear,28,48,277,1344,0,0,11
2025-11-04,Sweatshirt,Casual Wear,35,48,242,1680,0,1,11
2025-11-05,Sweatshirt,Casual Wear,33,48,209,1584,0,2,11
2025-11-06,Sweatshirt,Casual Wear,35,48,174,1680,0,3,11
2025-11-07,Sweatshirt,Casual Wear,35,48,139,1680,0,4,11
2025-11-08,Sweatshirt,Casual Wear,61,48,469,2928,1,5,11
2025-11-09,Sweatshirt,Casual Wear,35,48,434,1680,0,6,11
2025-11-10,Sweatshirt,Casual Wear,36,48,398,1728,0,0,11
2025-11-11,Sweatshirt,Casual Wear,47,48,351,2256,1,1,11
2025-11-12,Sweatshirt,Casual Wear,41,48,310,1968,1,2,11
2025-11-13,Sweatshirt,Casual Wear,33,48,277,1584,0,3,11
2025-11-14,Sweatshirt,Casual Wear,36,48,241,1728,0,4,11
2025-11-15,Sweatshirt,Casual Wear,48,48,193,2304,0,5,11
2025-11-16,Sweatshirt,Casual Wear,42,48,151,2016,0,6,11
2025-11-17,Sweatshirt,Casual Wear,28,48,123,1344,0,0,11
2025-11-18,Sweatshirt,Casual Wear,36,48,87,1728,0,1,11
2025-11-19,Sweatshirt,Casual Wear,28,48,435,1344,0,2,11
2025-11-20,Sweatshirt,Casual Wear,34,48,401,1632,0,3,11
2025-11-21,Sweatshirt,Casual Wear,33,48,368,1584,0,4,11
2025-11-22,Sweatshirt,Casual Wear,42,48,326,2016,0,5,11
2025-11-23,Sweatshirt,Casual Wear,39,48,287,1872,0,6,11
2025-11-24,Sweatshirt,Casual Wear,46,48,241,2208,1,0,11
2025-11-25,Sweatshirt,Casual Wear,35,48,206,1680,0,1,11
2025-11-26,Sweatshirt,Casual Wear,36,48,170,1728,0,2,11
2025-11-27,Sweatshirt,Casual Wear,43,48,127,2064,1,3,11
2025-11-28,Sweatshirt,Casual Wear,34,48,93,1632,0,4,11
2025-11-29,Sweatshirt,Casual Wear,44,48,405,2112,0,5,11
2025-11-30,Sweatshirt,Casual Wear,34,48,371,1632,0,6,11
2025-12-01,Sweatshirt,Casual Wear,34,48,337,1632,0,0,12
2025-12-02,Sweatshirt,Casual Wear,41,48,296,1968,1,1,12
2025-12-03,Sweatshirt,Casual Wear,27,48,269,1296,0,2,12
2025-12-04,Sweatshirt,Casual Wear,34,48,235,1632,0,3,12
2025-12-05,Sweatshirt,Casual Wear,37,48,198,1776,0,4,12
2025-12-06,Sweatshirt,Casual Wear,37,48,161,1776,0,5,12
2025-12-07,Sweatshirt,Casual Wear,43,48,118,2064,0,6,12
2025-12-08,Sweatshirt,Casual Wear,32,48,86,1536,0,0,12
2025-12-09,Sweatshirt,Casual Wear,31,48,259,1488,0,1,12
2025-12-10,Sweatshirt,Casual Wear,33,48,226,1584,0,2,12
2025-12-11,Sweatshirt,Casual Wear,28,48,198,1344,0,3,12
2025-12-12,Sweatshirt,Casual Wear,37,48,161,1776,0,4,12
2025-12-13,Sweatshirt,Casual Wear,39,48,122,1872,0,5,12
2025-12-14,Sweatshirt,Casual Wear,36,48,86,1728,0,6,12
2025-12-15,Sweatshirt,Casual Wear,34,48,425,1632,0,0,12
2025-12-16,Sweatshirt,Casual Wear,40,48,385,1920,1,1,12
2025-12-17,Sweatshirt,Casual Wear,31,48,354,1488,0,2,12
2025-12-18,Sweatshirt,Casual Wear,47,48,307,2256,1,3,12
2025-12-19,Sweatshirt,Casual Wear,46,48,261,2208,1,4,12
2025-12-20,Sweatshirt,Casual Wear,52,48,209,2496,1,5,12
2025-12-21,Sweatshirt,Casual Wear,43,48,166,2064,0,6,12
2025-12-22,Sweatshirt,Casual Wear,36,48,130,1728,0,0,12
2025-12-23,Sweatshirt,Casual Wear,36,48,94,1728,0,1,12
2025-12-24,Sweatshirt,Casual Wear,34,48,312,1632,0,2,12
2025-12-25,Sweatshirt,Casual Wear,34,48,278,1632,0,3,12
2025-12-26,Sweatshirt,Casual Wear,31,48,247,1488,0,4,12
2025-12-27,Sweatshirt,Casual Wear,39,48,208,1872,0,5,12
2025-12-28,Sweatshirt,Casual Wear,43,48,165,2064,0,6,12
2025-12-29,Sweatshirt,Casual Wear,35,48,130,1680,0,0,12
2025-12-30,Sweatshirt,Casual Wear,34,48,96,1632,0,1,12
2025-12-31,Sweatshirt,Casual Wear,33,48,339,1584,0,2,12
2025-01-01,Hoodie,Casual Wear,22,55,236,1210,0,2,1
2025-01-02,Hoodie,Casual Wear,28,55,208,1540,1,3,1
2025-01-03,Hoodie,Casual Wear,25,55,183,1375,1,4,1
2025-01-04,Hoodie,Casual Wear,23,55,160,1265,0,5,1
2025-01-05,Hoodie,Casual Wear,33,55,127,1815,0,6,1
2025-01-06,Hoodie,Casual Wear,31,55,96,1705,1,0,1
2025-01-07,Hoodie,Casual Wear,25,55,287,1375,0,1,1
2025-01-08,Hoodie,Casual Wear,24,55,263,1320,0,2,1
2025-01-09,Hoodie,Casual Wear,25,55,238,1375,1,3,1
2025-01-10,Hoodie,Casual Wear,20,55,218,1100,0,4,1
2025-01-11,Hoodie,Casual Wear,24,55,194,1320,0,5,1
2025-01-12,Hoodie,Casual Wear,30,55,164,1650,0,6,1
2025-01-13,Hoodie,Casual Wear,28,55,136,1540,1,0,1
2025-01-14,Hoodie,Casual Wear,24,55,112,1320,0,1,1
2025-01-15,Hoodie,Casual Wear,18,55,94,990,0,2,1
2025-01-16,Hoodie,Casual Wear,21,55,298,1155,0,3,1
2025-01-17,Hoodie,Casual Wear,22,55,276,1210,0,4,1
2025-01-18,Hoodie,Casual Wear,33,55,243,1815,0,5,1
2025-01-19,Hoodie,Casual Wear,23,55,220,1265,0,6,1
2025-01-20,Hoodie,Casual Wear,16,55,204,880,0,0,1
2025-01-21,Hoodie,Casual Wear,20,55,184,1100,0,1,1
2025-01-22,Hoodie,Casual Wear,26,55,158,1430,1,2,1
2025-01-23,Hoodie,Casual Wear,25,55,133,1375,0,3,1
2025-01-24,Hoodie,Casual Wear,23,55,110,1265,0,4,1
2025-01-25,Hoodie,Casual Wear,30,55,80,1650,1,5,1
2025-01-26,Hoodie,Casual Wear,30,55,392,1650,0,6,1
2025-01-27,Hoodie,Casual Wear,19,55,373,1045,0,0,1
2025-01-28,Hoodie,Casual Wear,27,55,346,1485,1,1,1
2025-01-29,Hoodie,Casual Wear,18,55,328,990,0,2,1
2025-01-30,Hoodie,Casual Wear,27,55,301,1485,0,3,1
2025-01-31,Hoodie,Casual Wear,22,55,279,1210,0,4,1
2025-02-01,Hoodie,Casual Wear,25,55,254,1375,0,5,2
2025-02-02,Hoodie,Casual Wear,29,55,225,1595,0,6,2
2025-02-03,Hoodie,Casual Wear,22,55,203,1210,0,0,2
2025-02-04,Hoodie,Casual Wear,16,55,187,880,0,1,2
2025-02-05,Hoodie,Casual Wear,20,55,167,1100,0,2,2
2025-02-06,Hoodie,Casual Wear,18,55,149,990,0,3,2
2025-02-07,Hoodie,Casual Wear,25,55,124,1375,1,4,2
2025-02-08,Hoodie,Casual Wear,24,55,100,1320,0,5,2
2025-02-09,Hoodie,Casual Wear,29,55,426,1595,0,6,2
2025-02-10,Hoodie,Casual Wear,23,55,403,1265,0,0,2
2025-02-11,Hoodie,Casual Wear,22,55,381,1210,0,1,2
2025-02-12,Hoodie,Casual Wear,25,55,356,1375,0,2,2
2025-02-13,Hoodie,Casual Wear,21,55,335,1155,0,3,2
2025-02-14,Hoodie,Casual Wear,24,55,311,1320,0,4,2
2025-02-15,Hoodie,Casual Wear,28,55,283,1540,0,5,2
2025-02-16,Hoodie,Casual Wear,28,55,255,1540,0,6,2
2025-02-17,Hoodie,Casual Wear,23,55,232,1265,0,0,2
2025-02-18,Hoodie,Casual Wear,22,55,210,1210,0,1,2
2025-02-19,Hoodie,Casual Wear,15,55,195,825,0,2,2
2025-02-20,Hoodie,Casual Wear,24,55,171,1320,0,3,2
2025-02-21,Hoodie,Casual Wear,23,55,148,1265,0,4,2
2025-02-22,Hoodie,Casual Wear,32,55,116,1760,0,5,2
2025-02-23,Hoodie,Casual Wear,25,55,91,1375,0,6,2
2025-02-24,Hoodie,Casual Wear,21,55,322,1155,0,0,2
2025-02-25,Hoodie,Casual Wear,24,55,298,1320,0,1,2
2025-02-26,Hoodie,Casual Wear,21,55,277,1155,0,2,2
2025-02-27,Hoodie,Casual Wear,31,55,246,1705,1,3,2
2025-02-28,Hoodie,Casual Wear,28,55,218,1540,0,4,2
2025-03-01,Hoodie,Casual Wear,28,55,190,1540,0,5,3
2025-03-02,Hoodie,Casual Wear,28,55,162,1540,0,6,3
2025-03-03,Hoodie,Casual Wear,22,55,140,1210,0,0,3
2025-03-04,Hoodie,Casual Wear,20,55,120,1100,0,1,3
2025-03-05,Hoodie,Casual Wear,25,55,95,1375,0,2,3
2025-03-06,Hoodie,Casual Wear,17,55,438,935,0,3,3
2025-03-07,Hoodie,Casual Wear,21,55,417,1155,0,4,3
2025-03-08,Hoodie,Casual Wear,36,55,381,1980,1,5,3
2025-03-09,Hoodie,Casual Wear,39,55,342,2145,1,6,3
2025-03-10,Hoodie,Casual Wear,21,55,321,1155,0,0,3
2025-03-11,Hoodie,Casual Wear,24,55,297,1320,0,1,3
2025-03-12,Hoodie,Casual Wear,28,55,269,1540,0,2,3
2025-03-13,Hoodie,Casual Wear,27,55,242,1485,0,3,3
2025-03-14,Hoodie,Casual Wear,22,55,220,1210,0,4,3
2025-03-15,Hoodie,Casual Wear,29,55,191,1595,0,5,3
2025-03-16,Hoodie,Casual Wear,24,55,167,1320,0,6,3
2025-03-17,Hoodie,Casual Wear,21,55,146,1155,0,0,3
2025-03-18,Hoodie,Casual Wear,21,55,125,1155,0,1,3
2025-03-19,Hoodie,Casual Wear,31,55,94,1705,1,2,3
2025-03-20,Hoodie,Casual Wear,23,55,316,1265,0,3,3
2025-03-21,Hoodie,Casual Wear,18,55,298,990,0,4,3
2025-03-22,Hoodie,Casual Wear,36,55,262,1980,0,5,3
2025-03-23,Hoodie,Casual Wear,29,55,233,1595,0,6,3
2025-03-24,Hoodie,Casual Wear,29,55,204,1595,0,0,3
2025-03-25,Hoodie,Casual Wear,21,55,183,1155,0,1,3
2025-03-26,Hoodie,Casual Wear,26,55,157,1430,0,2,3
2025-03-27,Hoodie,Casual Wear,19,55,138,1045,0,3,3
2025-03-28,Hoodie,Casual Wear,24,55,114,1320,0,4,3
2025-03-29,Hoodie,Casual Wear,22,55,92,1210,0,5,3
2025-03-30,Hoodie,Casual Wear,25,55,466,1375,0,6,3
2025-03-31,Hoodie,Casual Wear,21,55,445,1155,0,0,3
2025-04-01,Hoodie,Casual Wear,18,55,427,990,0,1,4
2025-04-02,Hoodie,Casual Wear,19,55,408,1045,0,2,4
2025-04-03,Hoodie,Casual Wear,22,55,386,1210,0,3,4
